ts,gpu_w,gpu_busy_pct,gpu_vram_mib,gpu_temp_c,cpu_pkg_w,cpu_util_pct,mem_used_mib
1789627894.689,300.0,98.0,31798.21875,80.0,28.83,2.2,5987
1789627895.690,300.0,98.0,31798.21875,81.0,28.77,2.1,5987
1789627896.691,299.0,98.0,31798.21875,81.0,28.82,2.1,5987
1789627897.692,300.0,98.0,31798.21875,81.0,28.87,2.1,5987
1789627898.692,300.0,98.0,31798.21875,82.0,28.8,2.1,5987
1789627899.693,300.0,98.0,31798.21875,82.0,28.89,2.1,5987
1789627900.694,300.0,98.0,31798.21875,83.0,28.75,2.1,5987
1789627901.694,299.0,98.0,31798.21875,83.0,28.85,2.1,5987
1789627902.695,299.0,98.0,31798.21875,83.0,28.82,2.1,5987
1789627903.696,300.0,98.0,31798.21875,84.0,28.93,2.1,5987
1789627904.697,300.0,98.0,31798.21875,84.0,28.84,2.1,5987
1789627905.698,299.0,98.0,31798.3125,84.0,28.77,2.2,5987
1789627906.699,300.0,98.0,31798.3125,85.0,28.82,2.1,5987
1789627907.700,300.0,98.0,31798.3125,85.0,28.91,2.1,5987
1789627908.701,300.0,98.0,31798.3125,85.0,28.91,2.1,5987
1789627909.702,299.0,98.0,31798.3125,85.0,28.86,2.1,5987
1789627910.703,300.0,98.0,31798.3125,86.0,28.78,2.1,5987
1789627911.705,300.0,98.0,31798.3125,86.0,28.8,2.2,5987
1789627912.706,299.0,98.0,31798.41015625,86.0,28.81,2.1,5987
1789627913.707,300.0,98.0,31798.41015625,86.0,28.73,2.1,5987
1789627914.708,299.0,98.0,31798.41015625,87.0,28.72,2.1,5987
1789627915.709,300.0,98.0,31798.41015625,87.0,28.79,2.1,5987
1789627916.710,300.0,98.0,31798.41015625,87.0,28.88,2.1,5987
1789627917.711,300.0,98.0,31798.41015625,87.0,28.9,2.1,5987
1789627918.712,300.0,98.0,31798.50390625,88.0,28.89,2.1,5987
1789627919.712,300.0,98.0,31798.50390625,88.0,28.8,2.1,5987
1789627920.713,300.0,98.0,31798.50390625,88.0,28.74,2.2,5987
1789627921.714,299.0,98.0,31798.50390625,88.0,28.74,2.1,5987
1789627922.715,300.0,98.0,31798.50390625,88.0,28.8,2.1,5987
1789627923.716,299.0,98.0,31798.50390625,89.0,28.72,2.2,5987
1789627924.717,300.0,98.0,31798.50390625,89.0,28.71,2.1,5987
1789627925.718,214.0,70.0,31853.171875,80.0,29.19,2.4,6349
1789627926.719,302.0,100.0,31878.77734375,94.0,23.54,1.3,6349
1789627927.720,300.0,100.0,31882.77734375,94.0,23.52,2.1,6349
1789627928.721,300.0,100.0,31888.77734375,95.0,23.38,1.9,6349
1789627929.723,300.0,100.0,31892.77734375,95.0,23.01,1.7,6349
1789627930.724,299.0,100.0,31896.77734375,95.0,22.73,1.7,6349
1789627931.725,299.0,100.0,31900.77734375,95.0,22.55,1.7,6349
1789627932.726,299.0,100.0,31904.77734375,95.0,23.39,1.7,6349
1789627933.727,299.0,100.0,31908.77734375,95.0,22.74,1.7,6349
1789627934.728,299.0,100.0,31912.77734375,95.0,23.38,1.7,6349
1789627935.729,300.0,100.0,31916.77734375,95.0,22.11,1.7,6349
1789627936.730,293.0,98.0,31920.77734375,95.0,24.17,2.2,6648
1789627937.731,298.0,97.0,31920.77734375,92.0,27.48,2.1,6648
1789627938.732,289.0,94.0,31920.77734375,90.0,28.5,2.3,6726
1789627939.733,174.0,60.0,31920.78125,74.0,29.93,3.4,7525
1789627940.734,300.0,98.0,31920.78125,89.0,28.77,2.1,7524
1789627941.735,299.0,98.0,31920.78125,90.0,28.72,2.1,7524
1789627942.737,300.0,98.0,31920.78125,90.0,28.72,2.1,7523
1789627943.738,299.0,98.0,31920.78125,90.0,28.75,2.2,7523
1789627944.739,300.0,98.0,31920.78125,90.0,28.73,2.1,7523
1789627945.740,300.0,98.0,31920.78125,90.0,28.76,2.1,7522
1789627946.741,299.0,98.0,31920.78125,90.0,28.74,2.1,7522
1789627947.741,300.0,98.0,31920.78125,90.0,28.83,2.1,7521
1789627948.742,300.0,98.0,31920.78125,90.0,28.72,2.2,7521
1789627949.743,299.0,98.0,31920.78125,90.0,28.73,2.1,7520
1789627950.745,220.0,71.0,31920.78125,82.0,28.01,1.8,7756
1789627951.746,299.0,100.0,31920.78125,95.0,20.39,1.4,7748
1789627952.747,299.0,100.0,31920.78125,95.0,23.75,1.4,7741
1789627953.748,299.0,100.0,31920.78125,95.0,22.94,1.4,7733
1789627954.749,299.0,100.0,31920.78125,96.0,23.19,1.4,7733
1789627955.750,300.0,100.0,31920.78125,96.0,22.61,1.4,7717
1789627956.751,299.0,100.0,31920.78125,96.0,22.74,1.4,7717
1789627957.752,299.0,100.0,31920.78125,96.0,22.59,1.5,7709
1789627958.753,299.0,100.0,31920.78125,96.0,21.84,1.4,7701
1789627959.754,299.0,100.0,31920.78125,96.0,23.41,1.5,7693
1789627960.755,300.0,100.0,31920.78125,96.0,22.93,1.5,7685
1789627961.756,295.0,98.0,31920.78125,95.0,23.67,2.0,7984
1789627962.757,297.0,97.0,31920.78125,92.0,28.53,2.6,7977
1789627963.758,223.0,70.0,31920.78125,84.0,29.14,3.3,8772
1789627964.759,237.0,85.0,31920.78125,79.0,29.81,2.4,8827
1789627965.760,300.0,98.0,31920.78125,90.0,28.89,2.1,8819
1789627966.761,299.0,98.0,31920.78125,90.0,28.73,2.1,8803
1789627967.762,299.0,98.0,31920.78125,90.0,28.77,2.1,8796
1789627968.763,300.0,98.0,31920.78125,90.0,28.79,2.1,8796
1789627969.764,299.0,98.0,31920.78125,90.0,28.79,2.2,8788
1789627970.765,300.0,98.0,31920.78125,90.0,28.83,2.1,8775
1789627971.767,300.0,98.0,31920.78125,91.0,28.71,2.1,8775
1789627972.767,299.0,98.0,31920.78125,91.0,28.84,2.1,8753
1789627973.769,299.0,98.0,31920.78125,91.0,28.86,2.1,8745
1789627974.770,299.0,98.0,31920.78125,91.0,28.77,2.1,8731
1789627975.771,300.0,98.0,31920.78125,91.0,28.73,2.1,8723
1789627976.772,300.0,98.0,31920.78125,91.0,28.96,2.2,8704
1789627977.773,300.0,98.0,31920.78125,91.0,28.87,2.1,8691
1789627978.774,299.0,98.0,31920.78125,91.0,28.86,2.1,8680
1789627979.774,300.0,98.0,31920.78125,91.0,28.7,2.1,8675
1789627980.775,300.0,98.0,31920.78125,91.0,28.78,2.1,8662
1789627981.776,300.0,98.0,31920.78125,91.0,28.77,2.1,8659
1789627982.777,300.0,98.0,31920.78125,92.0,28.75,2.1,8659
1789627983.778,299.0,98.0,31920.78125,92.0,28.83,2.1,8655
1789627984.779,300.0,98.0,31920.78125,92.0,28.71,2.1,8640
1789627985.780,300.0,98.0,31920.78125,92.0,28.63,2.1,8629
1789627986.781,299.0,98.0,31920.78125,92.0,28.64,2.1,8621
1789627987.782,300.0,98.0,31920.78125,92.0,28.67,2.1,8612
1789627988.782,300.0,98.0,31920.78125,92.0,28.6,2.1,8600
1789627989.783,300.0,98.0,31920.78125,92.0,28.69,2.2,8592
1789627990.785,300.0,98.0,31920.78125,92.0,28.92,2.2,8582
1789627991.786,300.0,98.0,31920.78125,92.0,28.82,2.1,8575
1789627992.786,299.0,98.0,31920.78125,92.0,28.89,2.2,8569
1789627993.787,300.0,98.0,31920.78125,92.0,28.65,2.1,8564
1789627994.788,299.0,98.0,31920.78125,93.0,28.8,2.1,8560
1789627995.788,299.0,98.0,31920.78125,93.0,28.75,2.1,8556
1789627996.789,300.0,98.0,31920.78125,93.0,28.78,2.1,8553
1789627997.790,300.0,98.0,31920.78125,93.0,28.8,2.1,8551
1789627998.791,300.0,98.0,31920.78125,93.0,28.92,2.1,8548
1789627999.792,299.0,98.0,31920.78125,93.0,28.88,2.2,8548
1789628000.793,87.0,22.0,31920.78125,72.0,19.16,0.5,8544
1789628001.794,12.0,0.0,31920.78125,60.0,18.17,0.0,8543
1789628002.796,12.0,0.0,31920.78125,59.0,24.22,0.0,8541
1789628003.797,12.0,0.0,31920.78125,58.0,19.11,0.1,8540
1789628004.798,12.0,0.0,31920.78125,58.0,18.53,0.0,8540
1789628005.800,12.0,0.0,31920.78125,57.0,24.96,0.0,8539
1789628006.801,12.0,0.0,31920.78125,56.0,21.0,0.0,8538
1789628007.802,12.0,0.0,31920.78125,55.0,18.5,0.0,8538
1789628008.804,12.0,0.0,31920.78125,55.0,18.69,0.1,8538
1789628009.806,11.0,0.0,31920.78125,54.0,24.77,0.1,8538
1789628010.808,142.0,49.0,31920.78125,65.0,27.88,2.6,9049
1789628011.809,300.0,98.0,31920.78125,86.0,28.44,2.1,9049
1789628012.810,300.0,98.0,31920.78125,88.0,28.82,2.1,9049
1789628013.810,299.0,98.0,31920.78125,89.0,28.82,2.1,9049
1789628014.811,299.0,98.0,31920.78125,89.0,28.64,2.1,9049
1789628015.811,299.0,98.0,31920.78125,89.0,28.71,2.1,9049
1789628016.812,299.0,98.0,31920.78125,89.0,28.89,2.2,9049
1789628017.813,300.0,98.0,31920.78125,89.0,28.63,2.1,9049
1789628018.814,299.0,98.0,31920.78125,90.0,28.63,2.1,9049
1789628019.815,299.0,98.0,31920.78125,90.0,28.87,2.1,9049
1789628020.815,299.0,98.0,31920.78125,90.0,28.73,2.2,9049
1789628021.816,299.0,98.0,31920.78125,90.0,28.73,2.1,9049
1789628022.817,300.0,98.0,31920.78125,90.0,28.76,2.1,9049
1789628023.818,299.0,98.0,31920.78125,91.0,28.61,2.1,9049
1789628024.819,300.0,98.0,31920.78125,91.0,28.78,2.1,9049
1789628025.820,300.0,98.0,31920.78125,91.0,28.8,2.1,9049
1789628026.821,299.0,98.0,31920.78125,91.0,28.7,2.2,9049
1789628027.822,300.0,98.0,31920.78125,91.0,28.56,2.1,9049
1789628028.823,300.0,98.0,31920.78125,91.0,28.68,2.2,9049
1789628029.824,299.0,98.0,31920.78125,91.0,28.8,2.1,9049
1789628030.825,300.0,98.0,31920.78125,91.0,28.72,2.1,9049
1789628031.826,300.0,98.0,31920.78125,91.0,28.85,2.1,9049
1789628032.826,300.0,98.0,31920.78125,91.0,28.93,2.1,9049
1789628033.827,299.0,98.0,31920.78125,92.0,28.92,2.1,9049
1789628034.828,300.0,98.0,31920.78125,92.0,28.9,2.2,9049
1789628035.829,299.0,98.0,31920.78125,92.0,29.0,2.2,9049
1789628036.830,299.0,98.0,31920.78125,92.0,28.99,2.1,9049
1789628037.831,299.0,98.0,31920.78125,92.0,28.84,2.1,9049
1789628038.832,299.0,98.0,31920.78125,92.0,28.74,2.2,9049
1789628039.832,299.0,98.0,31920.78125,92.0,28.79,2.1,9049
1789628040.833,300.0,98.0,31920.78125,92.0,28.65,2.1,9049
1789628041.834,299.0,98.0,31920.78125,93.0,28.83,2.2,9049
1789628042.835,300.0,98.0,31920.78125,93.0,28.85,2.1,9049
1789628043.835,300.0,98.0,31920.78125,93.0,28.88,2.1,9049
1789628044.836,300.0,98.0,31920.78125,92.0,28.84,2.1,9049
1789628045.837,299.0,98.0,31920.78125,93.0,28.79,2.1,9049
1789628046.838,299.0,98.0,31920.78125,93.0,28.69,2.2,9049
1789628047.839,300.0,98.0,31920.78125,93.0,28.68,2.1,9049
1789628048.841,300.0,98.0,31920.78125,93.0,28.91,2.2,9049
1789628049.843,300.0,98.0,31920.78125,93.0,28.87,2.1,9049
1789628050.844,300.0,98.0,31920.78125,93.0,28.81,2.1,9049
1789628051.844,299.0,98.0,31920.78125,93.0,28.84,2.2,9049
1789628052.846,299.0,98.0,31920.78125,93.0,28.87,2.1,9049
1789628053.847,300.0,98.0,31920.78125,93.0,28.77,2.1,9047
1789628054.848,300.0,98.0,31920.78125,93.0,28.83,2.2,9047
1789628055.849,300.0,98.0,31920.78125,93.0,28.68,2.1,9047
1789628056.850,300.0,98.0,31920.78125,93.0,28.85,2.1,9047
1789628057.851,299.0,98.0,31920.78125,93.0,28.87,2.1,9047
1789628058.852,300.0,98.0,31920.78125,93.0,28.86,2.1,9047
1789628059.853,300.0,98.0,31920.78125,93.0,28.71,2.1,9047
1789628060.854,300.0,98.0,31920.78125,93.0,28.92,2.1,9047
1789628061.855,299.0,98.0,31920.78125,93.0,28.85,2.1,9045
1789628062.856,299.0,98.0,31920.78125,94.0,28.69,2.1,9045
1789628063.857,300.0,98.0,31920.78125,94.0,28.68,2.1,9045
1789628064.858,300.0,98.0,31920.78125,94.0,28.8,2.2,9045
1789628065.859,190.0,60.0,31920.78125,83.0,29.49,3.0,9574
1789628066.861,287.0,97.0,31920.78125,93.0,25.0,1.6,9574
1789628067.862,300.0,100.0,31920.78125,98.0,22.66,1.3,9574
1789628068.863,299.0,100.0,31920.78125,98.0,23.07,1.4,9572
1789628069.863,300.0,100.0,31920.78125,99.0,22.73,1.4,9572
1789628070.865,299.0,100.0,31920.78125,99.0,22.51,1.4,9571
1789628071.866,299.0,100.0,31920.78125,99.0,22.15,1.4,9571
1789628072.867,300.0,100.0,31920.78125,99.0,23.21,1.5,9571
1789628073.868,299.0,100.0,31920.78125,99.0,22.21,1.4,9571
1789628074.869,300.0,100.0,31920.78125,99.0,23.13,1.5,9571
1789628075.870,300.0,100.0,31920.78125,98.0,21.98,1.5,9571
1789628076.871,300.0,100.0,31920.78125,98.0,23.66,1.7,9726
1789628077.872,294.0,96.0,31920.78125,97.0,25.35,2.1,9876
1789628078.873,300.0,98.0,31920.78125,93.0,28.51,2.2,9875
1789628079.874,299.0,98.0,31920.78125,93.0,28.47,2.1,9875
1789628080.875,299.0,98.0,31920.78125,93.0,28.57,2.1,9875
1789628081.876,300.0,98.0,31920.78125,93.0,28.65,2.1,9875
1789628082.877,299.0,98.0,31920.78125,93.0,28.39,2.2,9875
1789628083.878,300.0,98.0,31920.78125,93.0,28.76,2.1,9875
1789628084.879,300.0,98.0,31920.78125,93.0,28.87,2.1,9875
1789628085.880,300.0,98.0,31920.78125,93.0,28.81,2.1,9875
1789628086.881,300.0,98.0,31920.78125,92.0,28.81,2.1,9875
1789628087.883,147.0,50.0,31920.78125,76.0,30.52,4.1,10731
1789628088.884,286.0,97.0,31920.78125,88.0,29.99,2.2,10731
1789628089.885,300.0,98.0,31920.78125,92.0,28.72,2.1,10731
1789628090.886,300.0,98.0,31920.78125,92.0,28.72,2.1,10731
1789628091.886,299.0,98.0,31920.78125,92.0,28.72,2.2,10731
1789628092.888,300.0,98.0,31920.78125,92.0,28.89,2.1,10730
1789628093.889,299.0,98.0,31920.78125,92.0,28.86,2.1,10729
1789628094.889,300.0,98.0,31920.78125,92.0,28.9,2.1,10728
1789628095.890,244.0,77.0,31920.78125,88.0,29.15,2.6,11013
1789628096.891,245.0,83.0,31920.78125,86.0,26.63,1.9,11071
1789628097.892,299.0,100.0,31920.78125,96.0,22.44,1.4,11071
1789628098.893,299.0,100.0,31920.78125,97.0,22.93,1.5,11071
1789628099.894,299.0,100.0,31920.78125,97.0,22.96,1.7,11071
1789628100.895,300.0,100.0,31920.78125,97.0,23.12,1.6,11071
1789628101.896,299.0,100.0,31920.78125,97.0,22.54,1.5,11071
1789628102.898,300.0,100.0,31920.78125,98.0,22.38,1.4,11071
1789628103.899,299.0,100.0,31920.78125,98.0,22.49,1.5,11071
1789628104.900,299.0,100.0,31920.78125,98.0,23.17,1.4,11071
1789628105.901,299.0,100.0,31920.78125,98.0,22.44,1.4,11071
1789628106.901,299.0,100.0,31920.78125,98.0,22.37,1.3,11071
1789628107.903,290.0,96.0,31920.78125,97.0,24.4,2.3,11379
1789628108.904,302.0,97.0,31920.78125,93.0,28.56,2.1,11379
1789628109.904,300.0,98.0,31920.78125,92.0,28.47,2.1,11379
1789628110.906,299.0,98.0,31920.78125,92.0,28.75,2.2,11380
1789628111.907,299.0,98.0,31920.78125,92.0,28.89,2.1,11380
1789628112.908,300.0,98.0,31920.78125,92.0,28.69,2.1,11380
1789628113.909,299.0,98.0,31920.78125,92.0,28.92,2.1,11380
1789628114.910,300.0,98.0,31920.78125,92.0,28.86,2.1,11380
1789628115.911,299.0,98.0,31920.78125,92.0,28.79,2.1,11380
1789628116.911,153.0,52.0,31920.78125,76.0,30.97,4.1,12391
1789628117.912,283.0,97.0,31920.78125,87.0,29.96,2.1,12391
1789628118.913,300.0,98.0,31920.78125,91.0,28.9,2.1,12391
1789628119.914,299.0,98.0,31920.78125,92.0,28.83,2.2,12391
1789628120.914,299.0,98.0,31920.78125,92.0,28.98,2.1,12391
1789628121.915,299.0,98.0,31920.78125,92.0,28.96,2.1,12391
1789628122.916,299.0,98.0,31920.78125,92.0,28.91,2.1,12391
1789628123.916,300.0,98.0,31920.78125,92.0,28.95,2.2,12391
1789628124.917,300.0,98.0,31920.78125,92.0,28.81,2.1,12391
1789628125.918,300.0,98.0,31920.78125,92.0,28.71,2.1,12391
1789628126.920,299.0,98.0,31920.78125,92.0,28.73,2.1,12391
1789628127.921,300.0,98.0,31920.78125,92.0,28.8,2.1,12391
1789628128.921,300.0,98.0,31920.78125,92.0,28.95,2.1,12391
1789628129.922,300.0,98.0,31920.78125,92.0,28.73,2.1,12391
1789628130.923,78.0,19.0,31920.78125,70.0,21.94,0.4,12391
1789628131.924,13.0,0.0,31920.78125,60.0,19.25,0.0,12391
1789628132.925,13.0,0.0,31920.78125,59.0,19.96,0.1,12391
1789628133.926,13.0,0.0,31920.78125,58.0,22.79,0.0,12391
1789628134.928,12.0,0.0,31920.78125,57.0,19.31,0.0,12388
1789628135.929,12.0,0.0,31920.78125,56.0,20.41,0.0,12388
1789628136.931,12.0,0.0,31920.78125,56.0,12.4,0.1,12382
1789628137.933,12.0,0.0,31920.78125,55.0,29.84,0.0,12382
1789628138.934,12.0,0.0,31920.78125,55.0,20.57,0.0,12382
1789628139.935,12.0,0.0,31920.78125,54.0,18.9,0.0,12382
1789628140.937,146.0,48.0,31920.78125,65.0,29.86,2.6,12613
1789628141.938,300.0,98.0,31920.78125,86.0,28.81,2.1,12613
1789628142.939,300.0,98.0,31920.78125,87.0,28.78,2.1,12613
1789628143.940,300.0,98.0,31920.78125,88.0,28.8,2.1,12613
1789628144.941,300.0,98.0,31920.78125,89.0,28.84,2.2,12611
1789628145.942,300.0,98.0,31920.78125,89.0,28.81,2.1,12611
1789628146.942,300.0,98.0,31920.78125,89.0,28.74,2.2,12611
1789628147.944,299.0,98.0,31920.78125,89.0,28.77,2.1,12611
1789628148.945,299.0,98.0,31920.78125,89.0,28.94,2.1,12602
1789628149.946,299.0,98.0,31920.78125,90.0,28.97,2.1,12593
1789628150.946,299.0,98.0,31920.78125,90.0,28.95,2.1,12585
1789628151.948,300.0,98.0,31920.78125,90.0,28.94,2.2,12577
1789628152.949,300.0,98.0,31920.78125,90.0,28.91,2.1,12572
1789628153.950,299.0,98.0,31920.78125,90.0,28.9,2.1,12567
1789628154.951,300.0,98.0,31920.78125,90.0,28.9,2.1,12562
1789628155.952,299.0,98.0,31920.78125,91.0,28.88,2.1,12558
1789628156.953,299.0,98.0,31920.78125,91.0,28.78,2.1,12554
1789628157.954,300.0,98.0,31920.78125,91.0,28.67,2.2,12553
1789628158.955,300.0,98.0,31920.78125,91.0,28.85,2.1,12552
1789628159.956,299.0,98.0,31920.78125,91.0,28.71,2.2,12548
1789628160.957,299.0,98.0,31920.78125,91.0,29.06,2.1,12546
1789628161.958,300.0,98.0,31920.78125,91.0,29.09,2.1,12546
1789628162.959,299.0,98.0,31920.78125,91.0,29.06,2.1,12546
1789628163.960,300.0,98.0,31920.78125,92.0,29.04,2.1,12544
1789628164.961,300.0,98.0,31920.78125,92.0,29.01,2.1,12536
1789628165.962,299.0,98.0,31920.78125,92.0,29.0,2.2,12536
1789628166.963,299.0,98.0,31920.78125,92.0,28.79,2.1,12536
1789628167.964,299.0,98.0,31920.78125,92.0,28.83,2.1,12536
1789628168.965,300.0,98.0,31920.78125,92.0,28.91,2.1,12535
1789628169.965,300.0,98.0,31920.78125,92.0,28.93,2.1,12533
1789628170.967,300.0,98.0,31920.78125,92.0,29.08,2.1,12532
1789628171.968,300.0,98.0,31920.78125,93.0,29.07,2.1,12531
1789628172.968,300.0,98.0,31920.78125,93.0,29.1,2.2,12530
1789628173.969,299.0,98.0,31920.78125,93.0,29.1,2.1,12529
1789628174.969,300.0,98.0,31920.78125,93.0,29.03,2.1,12528
1789628175.970,299.0,98.0,31920.78125,93.0,29.04,2.2,12528
1789628176.971,300.0,98.0,31920.78125,93.0,28.97,2.1,12528
1789628177.972,300.0,98.0,31920.78125,93.0,28.98,2.1,12528
1789628178.973,300.0,98.0,31920.78125,93.0,28.91,2.1,12528
1789628179.974,299.0,98.0,31920.78125,93.0,28.99,2.2,12528
1789628180.975,300.0,98.0,31920.78125,93.0,28.98,2.1,12528
1789628181.975,299.0,98.0,31920.78125,93.0,28.92,2.1,12528
1789628182.976,300.0,98.0,31920.78125,93.0,29.02,2.1,12528
1789628183.978,299.0,98.0,31920.78125,93.0,29.12,2.1,12528
1789628184.978,300.0,98.0,31920.78125,93.0,29.04,2.1,12528
1789628185.979,299.0,98.0,31920.78125,93.0,29.06,2.2,12528
1789628186.980,299.0,98.0,31920.78125,93.0,28.98,2.1,12527
1789628187.981,300.0,98.0,31920.78125,94.0,29.0,2.1,12527
1789628188.982,300.0,98.0,31920.78125,94.0,29.02,2.2,12527
1789628189.983,300.0,98.0,31920.78125,94.0,29.1,2.1,12527
1789628190.984,299.0,98.0,31920.78125,93.0,29.07,2.1,12527
1789628191.985,299.0,98.0,31920.78125,94.0,29.04,2.1,12527
1789628192.986,300.0,98.0,31920.78125,94.0,29.07,2.1,12527
1789628193.987,299.0,98.0,31920.78125,94.0,29.01,2.1,12527
1789628194.988,299.0,98.0,31920.78125,94.0,28.95,2.2,12527
1789628195.989,300.0,98.0,31920.78125,94.0,28.89,2.1,12527
1789628196.990,299.0,98.0,31920.78125,94.0,28.83,2.1,12527
1789628197.991,299.0,98.0,31920.78125,94.0,28.94,2.2,12527
1789628198.992,300.0,98.0,31920.78125,94.0,28.97,2.1,12527
1789628199.993,299.0,98.0,31920.78125,94.0,29.02,2.1,12527
1789628200.994,299.0,98.0,31920.78125,94.0,29.06,2.1,12527
1789628201.995,299.0,98.0,31920.78125,94.0,29.0,2.1,12527
1789628202.996,299.0,98.0,31920.78125,94.0,28.87,2.1,12527
1789628203.996,300.0,98.0,31920.78125,94.0,28.89,2.2,12527
1789628204.998,300.0,98.0,31920.78125,94.0,29.07,2.2,12527
1789628205.998,299.0,98.0,31920.78125,94.0,29.05,2.2,12527
1789628206.999,300.0,98.0,31920.78125,94.0,28.96,2.1,12527
1789628208.000,300.0,98.0,31920.78125,94.0,28.99,2.2,12527
1789628209.001,300.0,98.0,31920.78125,94.0,29.04,2.1,12527
1789628210.001,300.0,98.0,31920.78125,94.0,29.12,2.1,12527
1789628211.003,159.0,47.0,31920.78125,80.0,30.29,3.7,11986
1789628212.004,294.0,100.0,31920.78125,94.0,24.98,0.9,11986
1789628213.005,300.0,100.0,31920.78125,99.0,22.68,1.3,11978
1789628214.006,299.0,100.0,31920.78125,99.0,23.79,1.4,11970
1789628215.007,300.0,100.0,31920.78125,99.0,22.13,1.3,11962
1789628216.008,299.0,100.0,31920.78125,99.0,23.1,1.5,11954
1789628217.009,299.0,100.0,31920.78125,99.0,23.0,1.4,11954
1789628218.010,299.0,100.0,31920.78125,99.0,21.0,1.4,11946
1789628219.012,300.0,100.0,31920.78125,99.0,24.09,1.5,11939
1789628220.013,299.0,100.0,31920.78125,99.0,23.34,1.5,11931
