ts,gpu_w,gpu_busy_pct,gpu_vram_mib,gpu_temp_c,cpu_pkg_w,cpu_util_pct,mem_used_mib
1789628772.252,10.0,0.0,18538.19140625,40.0,21.18,0.0,5664
1789628773.253,10.0,0.0,18538.19140625,40.0,20.91,0.1,5664
1789628774.255,10.0,0.0,18538.19140625,40.0,16.42,0.0,5664
1789628775.256,10.0,0.0,18538.19140625,39.0,23.12,0.0,5664
1789628776.258,10.0,0.0,18538.19140625,39.0,18.64,0.1,5664
1789628777.259,10.0,0.0,18538.19140625,39.0,19.24,0.0,5664
1789628778.260,10.0,0.0,18538.19140625,39.0,21.2,0.0,5664
1789628779.262,10.0,0.0,18538.19140625,39.0,20.78,0.1,5664
1789628780.264,10.0,0.0,18538.19140625,39.0,23.41,0.0,5664
1789628781.265,10.0,0.0,18538.19140625,39.0,21.39,0.0,5664
1789628782.266,10.0,0.0,18538.19140625,39.0,17.0,0.0,5664
1789628783.268,10.0,0.0,18538.19140625,38.0,20.3,0.0,5664
1789628784.270,10.0,0.0,18538.19140625,38.0,21.47,0.1,5664
1789628785.271,10.0,0.0,18538.19140625,38.0,19.67,0.1,5664
1789628786.272,139.0,71.0,18550.16796875,47.0,32.11,1.7,5818
1789628787.273,301.0,98.0,18550.16796875,72.0,28.89,2.2,5818
1789628788.274,300.0,98.0,18550.16796875,74.0,28.94,2.1,5818
1789628789.275,300.0,98.0,18550.16796875,75.0,28.89,2.1,5818
1789628790.276,299.0,98.0,18550.16796875,76.0,28.76,2.1,5818
1789628791.277,299.0,98.0,18550.16796875,77.0,28.78,2.2,5818
1789628792.277,300.0,98.0,18550.16796875,77.0,28.79,2.1,5818
1789628793.278,300.0,98.0,18550.16796875,77.0,28.8,2.1,5818
1789628794.279,299.0,98.0,18550.16796875,78.0,28.82,2.1,5818
1789628795.281,299.0,98.0,18550.16796875,78.0,28.72,2.1,5818
1789628796.282,300.0,98.0,18550.16796875,79.0,28.8,2.1,5818
1789628797.283,300.0,98.0,18550.16796875,79.0,28.57,2.1,5818
1789628798.283,300.0,98.0,18550.16796875,80.0,28.74,2.1,5818
1789628799.285,299.0,98.0,18550.16796875,80.0,28.74,2.1,5818
1789628800.286,300.0,98.0,18550.16796875,80.0,28.79,2.1,5818
1789628801.287,300.0,98.0,18550.16796875,81.0,28.75,2.1,5817
1789628802.287,299.0,98.0,18550.16796875,81.0,28.76,2.1,5816
1789628803.288,300.0,99.0,18550.16796875,82.0,29.05,2.1,5816
1789628804.289,299.0,98.0,18550.16796875,82.0,29.05,2.1,5816
1789628805.290,300.0,98.0,18550.16796875,82.0,28.87,2.2,5816
1789628806.291,300.0,98.0,18550.16796875,83.0,28.79,2.1,5814
1789628807.291,300.0,98.0,18550.16796875,83.0,28.88,2.1,5814
1789628808.292,300.0,98.0,18550.16796875,83.0,28.88,2.2,5814
1789628809.292,299.0,98.0,18550.16796875,84.0,28.96,2.1,5814
1789628810.293,300.0,98.0,18550.16796875,84.0,28.95,2.1,5814
1789628811.293,300.0,98.0,18550.26171875,84.0,28.98,2.1,5814
1789628812.294,299.0,98.0,18550.26171875,85.0,28.9,2.1,5814
1789628813.294,299.0,98.0,18550.26171875,85.0,28.95,2.1,5814
1789628814.295,300.0,98.0,18550.26171875,86.0,28.93,2.1,5814
1789628815.296,300.0,98.0,18550.26171875,86.0,28.97,2.1,5814
1789628816.297,300.0,98.0,18550.26171875,86.0,28.97,2.1,5814
1789628817.299,300.0,98.0,18550.26171875,86.0,28.94,2.1,5814
1789628818.299,300.0,98.0,18550.359375,87.0,28.92,2.1,5814
1789628819.300,300.0,98.0,18550.359375,87.0,28.85,2.1,5814
1789628820.301,300.0,98.0,18550.359375,88.0,28.84,2.1,5814
1789628821.302,300.0,98.0,18550.359375,88.0,28.84,2.2,5814
1789628822.303,299.0,98.0,18550.359375,88.0,28.87,2.1,5814
1789628823.304,300.0,99.0,18550.359375,88.0,28.9,2.2,5814
1789628824.305,300.0,98.0,18550.453125,88.0,28.89,2.1,5814
1789628825.305,299.0,98.0,18550.453125,88.0,28.91,2.1,5814
1789628826.306,300.0,98.0,18550.453125,89.0,28.87,2.1,5814
1789628827.306,299.0,98.0,18550.453125,89.0,28.86,2.1,5814
1789628828.307,300.0,98.0,18550.453125,89.0,28.98,2.1,5814
1789628829.307,300.0,98.0,18550.453125,89.0,28.99,2.1,5814
1789628830.308,300.0,98.0,18550.453125,89.0,28.97,2.1,5814
1789628831.309,208.0,67.0,18610.37890625,80.0,29.41,2.3,6186
1789628832.310,301.0,100.0,18630.7265625,94.0,23.44,1.5,6186
1789628833.311,299.0,100.0,18634.7265625,95.0,23.35,2.1,6186
1789628834.313,299.0,100.0,18640.7265625,95.0,22.6,1.7,6186
1789628835.314,299.0,100.0,18644.7265625,95.0,22.0,1.7,6186
1789628836.315,300.0,100.0,18648.7265625,96.0,23.89,1.7,6186
1789628837.316,300.0,100.0,18652.7265625,96.0,23.5,1.7,6186
1789628838.317,299.0,100.0,18656.7265625,96.0,23.11,1.7,6186
1789628839.318,300.0,100.0,18660.7265625,96.0,23.3,1.8,6186
1789628840.319,299.0,100.0,18664.7265625,96.0,22.6,1.8,6186
1789628841.320,299.0,100.0,18668.7265625,96.0,23.65,1.7,6186
1789628842.321,294.0,98.0,18672.7265625,95.0,24.14,2.2,6496
1789628843.322,298.0,97.0,18672.7265625,93.0,26.98,2.1,6496
1789628844.323,282.0,91.0,18672.7265625,90.0,28.75,2.3,6685
1789628845.325,186.0,64.0,18672.73046875,76.0,29.97,3.4,7354
1789628846.326,300.0,98.0,18672.73046875,90.0,28.84,2.1,7354
1789628847.327,300.0,98.0,18672.73046875,90.0,28.86,2.1,7354
1789628848.328,299.0,98.0,18672.73046875,90.0,28.82,2.1,7354
1789628849.329,299.0,98.0,18672.73046875,90.0,29.01,2.1,7354
1789628850.330,300.0,98.0,18672.73046875,90.0,29.05,2.2,7354
1789628851.331,299.0,98.0,18672.73046875,90.0,29.04,2.1,7354
1789628852.332,300.0,98.0,18672.73046875,90.0,28.9,2.1,7354
1789628853.333,299.0,98.0,18672.73046875,90.0,28.85,2.1,7354
1789628854.334,300.0,98.0,18672.73046875,91.0,28.87,2.1,7354
1789628855.335,300.0,98.0,18672.73046875,91.0,28.85,2.1,7354
1789628856.337,218.0,71.0,18672.73046875,83.0,27.93,1.8,7591
1789628857.338,300.0,100.0,18672.73046875,95.0,23.05,1.3,7579
1789628858.339,300.0,100.0,18672.73046875,96.0,22.22,1.4,7571
1789628859.340,300.0,100.0,18672.73046875,96.0,21.5,1.4,7564
1789628860.341,300.0,100.0,18672.73046875,96.0,23.02,1.4,7564
1789628861.342,300.0,100.0,18672.73046875,96.0,23.61,1.5,7556
1789628862.343,300.0,100.0,18672.73046875,96.0,23.0,1.5,7556
1789628863.344,299.0,100.0,18672.73046875,96.0,22.78,1.5,7548
1789628864.345,299.0,100.0,18672.73046875,96.0,22.69,1.4,7540
1789628865.346,300.0,100.0,18672.73046875,96.0,22.41,1.4,7532
1789628866.347,299.0,100.0,18672.73046875,96.0,19.96,1.5,7524
1789628867.348,295.0,98.0,18672.73046875,96.0,26.63,2.1,7823
1789628868.349,297.0,96.0,18672.73046875,92.0,28.84,2.4,7815
1789628869.350,218.0,68.0,18672.73046875,84.0,29.24,3.3,8649
1789628870.351,242.0,87.0,18672.73046875,81.0,29.58,2.4,8574
1789628871.352,300.0,98.0,18672.73046875,90.0,28.82,2.1,8566
1789628872.353,300.0,98.0,18672.73046875,91.0,28.71,2.1,8558
1789628873.354,300.0,98.0,18672.73046875,91.0,28.72,2.1,8550
1789628874.355,300.0,98.0,18672.73046875,91.0,28.87,2.1,8542
1789628875.356,300.0,98.0,18672.73046875,91.0,28.67,2.1,8535
1789628876.357,299.0,98.0,18672.73046875,91.0,28.84,2.1,8527
1789628877.358,299.0,98.0,18672.73046875,91.0,28.78,2.1,8519
1789628878.360,300.0,98.0,18672.73046875,91.0,28.76,2.1,8511
1789628879.361,299.0,98.0,18672.73046875,91.0,28.93,2.2,8503
1789628880.362,300.0,98.0,18672.73046875,91.0,28.94,2.1,8496
1789628881.362,300.0,98.0,18672.73046875,91.0,28.97,2.1,8489
1789628882.363,300.0,98.0,18672.73046875,91.0,28.97,2.1,8484
1789628883.363,299.0,98.0,18672.73046875,91.0,28.92,2.1,8479
1789628884.364,300.0,98.0,18672.73046875,91.0,28.95,2.1,8475
1789628885.365,300.0,98.0,18672.73046875,92.0,28.9,2.1,8471
1789628886.365,300.0,98.0,18672.73046875,92.0,28.83,2.1,8468
1789628887.366,300.0,98.0,18672.73046875,92.0,28.9,2.1,8465
1789628888.367,300.0,98.0,18672.73046875,92.0,28.86,2.2,8462
1789628889.368,300.0,98.0,18672.73046875,92.0,28.94,2.1,8460
1789628890.369,300.0,98.0,18672.73046875,92.0,29.03,2.2,8458
1789628891.370,300.0,98.0,18672.73046875,92.0,29.03,2.1,8458
1789628892.371,300.0,98.0,18672.73046875,92.0,29.03,2.1,8449
1789628893.372,300.0,98.0,18672.73046875,92.0,28.98,2.1,8441
1789628894.373,300.0,98.0,18672.73046875,92.0,28.84,2.1,8432
1789628895.374,300.0,98.0,18672.73046875,93.0,28.75,2.1,8424
1789628896.375,300.0,98.0,18672.73046875,93.0,28.76,2.1,8419
1789628897.376,299.0,98.0,18672.73046875,93.0,28.83,2.2,8412
1789628898.378,300.0,98.0,18672.73046875,93.0,28.87,2.1,8411
1789628899.378,299.0,98.0,18672.73046875,93.0,28.94,2.1,8411
1789628900.380,300.0,98.0,18672.73046875,93.0,28.96,2.1,8406
1789628901.380,299.0,98.0,18672.73046875,93.0,28.9,2.2,8405
1789628902.382,300.0,98.0,18672.73046875,93.0,28.95,2.1,8405
1789628903.382,300.0,98.0,18672.73046875,93.0,28.98,2.1,8405
1789628904.383,300.0,98.0,18672.73046875,93.0,28.85,2.1,8401
1789628905.384,299.0,98.0,18672.73046875,93.0,28.94,2.2,8396
1789628906.385,65.0,14.0,18672.73046875,69.0,21.43,0.3,8396
1789628907.386,13.0,0.0,18672.73046875,61.0,21.13,0.0,8396
1789628908.388,12.0,0.0,18672.73046875,59.0,14.9,0.0,8389
1789628909.390,12.0,0.0,18672.73046875,58.0,22.28,0.1,8387
1789628910.392,12.0,0.0,18672.73046875,58.0,19.89,0.1,8385
1789628911.393,12.0,0.0,18672.73046875,57.0,18.52,0.0,8385
1789628912.396,12.0,0.0,18672.73046875,56.0,21.08,0.0,8382
1789628913.398,12.0,0.0,18672.73046875,56.0,27.24,0.0,8380
1789628914.400,12.0,0.0,18672.73046875,55.0,15.17,0.0,8379
1789628915.401,12.0,0.0,18672.73046875,55.0,25.92,0.1,8379
1789628916.402,172.0,59.0,18672.73046875,68.0,28.05,2.7,8880
1789628917.404,300.0,98.0,18672.73046875,87.0,29.14,2.1,8880
1789628918.405,299.0,98.0,18672.73046875,88.0,29.02,2.2,8879
1789628919.406,299.0,98.0,18672.73046875,89.0,28.96,2.2,8877
1789628920.407,300.0,98.0,18672.73046875,89.0,28.96,2.2,8876
1789628921.408,300.0,98.0,18672.73046875,89.0,28.79,2.1,8875
1789628922.409,299.0,98.0,18672.73046875,90.0,28.87,2.2,8874
1789628923.410,300.0,98.0,18672.73046875,90.0,28.81,2.1,8873
1789628924.411,300.0,98.0,18672.73046875,90.0,28.78,2.1,8873
1789628925.411,300.0,98.0,18672.73046875,90.0,28.75,2.1,8873
1789628926.412,300.0,98.0,18672.73046875,90.0,28.76,2.1,8873
1789628927.412,299.0,98.0,18672.73046875,90.0,28.86,2.2,8873
1789628928.413,300.0,98.0,18672.73046875,91.0,28.93,2.1,8873
1789628929.414,300.0,98.0,18672.73046875,91.0,28.81,2.1,8873
1789628930.415,300.0,98.0,18672.73046875,91.0,28.76,2.1,8873
1789628931.416,300.0,98.0,18672.73046875,91.0,28.75,2.2,8873
1789628932.417,299.0,98.0,18672.73046875,91.0,28.83,2.1,8873
1789628933.418,300.0,98.0,18672.73046875,91.0,28.81,2.1,8873
1789628934.419,300.0,98.0,18672.73046875,91.0,28.82,2.1,8873
1789628935.420,300.0,98.0,18672.73046875,92.0,28.85,2.1,8873
1789628936.421,300.0,98.0,18672.73046875,91.0,28.87,2.1,8873
1789628937.422,300.0,98.0,18672.73046875,92.0,28.88,2.2,8873
1789628938.423,299.0,98.0,18672.73046875,92.0,28.83,2.1,8873
1789628939.424,300.0,98.0,18672.73046875,92.0,28.86,2.1,8873
1789628940.426,299.0,98.0,18672.73046875,92.0,28.92,2.1,8873
1789628941.427,300.0,98.0,18672.73046875,92.0,28.79,2.1,8873
1789628942.428,299.0,98.0,18672.73046875,92.0,28.82,2.1,8873
1789628943.429,300.0,98.0,18672.73046875,92.0,28.78,2.2,8873
1789628944.430,299.0,98.0,18672.73046875,92.0,28.77,2.1,8873
1789628945.431,299.0,98.0,18672.73046875,92.0,28.7,2.1,8873
1789628946.431,300.0,98.0,18672.73046875,93.0,28.83,2.1,8873
1789628947.432,300.0,98.0,18672.73046875,93.0,28.87,2.1,8873
1789628948.433,300.0,98.0,18672.73046875,93.0,28.62,2.1,8873
1789628949.435,300.0,98.0,18672.73046875,93.0,28.7,2.1,8873
1789628950.436,299.0,98.0,18672.73046875,93.0,28.83,2.2,8873
1789628951.437,300.0,98.0,18672.73046875,93.0,28.82,2.1,8873
1789628952.438,300.0,98.0,18672.73046875,93.0,28.82,2.1,8873
1789628953.439,300.0,98.0,18672.73046875,93.0,28.86,2.1,8873
1789628954.440,299.0,98.0,18672.73046875,93.0,28.8,2.1,8873
1789628955.441,299.0,98.0,18672.73046875,93.0,28.96,2.1,8873
1789628956.442,299.0,98.0,18672.73046875,93.0,28.87,2.1,8873
1789628957.443,299.0,98.0,18672.73046875,93.0,28.79,2.1,8873
1789628958.444,300.0,98.0,18672.73046875,93.0,28.78,2.1,8873
1789628959.446,299.0,98.0,18672.73046875,93.0,28.79,2.1,8873
1789628960.446,300.0,98.0,18672.73046875,93.0,28.95,2.2,8873
1789628961.447,300.0,98.0,18672.73046875,93.0,28.79,2.1,8873
1789628962.448,299.0,98.0,18672.73046875,93.0,28.81,2.2,8873
1789628963.449,299.0,98.0,18672.73046875,93.0,28.69,2.1,8873
1789628964.450,300.0,98.0,18672.73046875,93.0,28.74,2.2,8873
1789628965.451,300.0,98.0,18672.73046875,94.0,28.77,2.1,8873
1789628966.452,300.0,98.0,18672.73046875,93.0,28.82,2.1,8873
1789628967.453,299.0,98.0,18672.73046875,94.0,28.71,2.2,8873
1789628968.454,300.0,98.0,18672.73046875,94.0,28.77,2.1,8873
1789628969.454,299.0,98.0,18672.73046875,94.0,28.84,2.1,8873
1789628970.455,299.0,98.0,18672.73046875,94.0,28.74,2.1,8873
1789628971.456,300.0,98.0,18672.73046875,94.0,28.69,2.1,8873
1789628972.457,299.0,98.0,18672.73046875,94.0,28.75,2.2,8873
1789628973.458,299.0,98.0,18672.73046875,94.0,28.8,2.1,8873
1789628974.459,299.0,98.0,18672.73046875,94.0,28.81,2.1,8873
1789628975.459,300.0,98.0,18672.73046875,94.0,28.63,2.1,8873
1789628976.460,299.0,98.0,18672.73046875,94.0,28.77,2.2,8873
1789628977.461,300.0,98.0,18672.73046875,94.0,28.77,2.1,8873
1789628978.462,299.0,98.0,18672.73046875,94.0,28.77,2.2,8873
1789628979.464,300.0,98.0,18672.73046875,94.0,28.68,2.1,8873
1789628980.465,300.0,98.0,18672.73046875,94.0,28.86,2.1,8873
1789628981.466,300.0,98.0,18672.73046875,94.0,28.87,2.1,8873
1789628982.467,299.0,98.0,18672.73046875,94.0,28.8,2.2,8873
1789628983.468,300.0,98.0,18672.73046875,94.0,28.8,2.1,8873
1789628984.469,300.0,98.0,18672.73046875,94.0,28.88,2.2,8873
1789628985.470,300.0,98.0,18672.73046875,94.0,28.74,2.1,8873
1789628986.471,300.0,98.0,18672.73046875,94.0,28.77,2.1,8873
1789628987.472,299.0,98.0,18672.73046875,94.0,28.72,2.2,8873
1789628988.473,300.0,98.0,18672.73046875,94.0,28.83,2.1,8873
1789628989.474,300.0,98.0,18672.73046875,94.0,28.67,2.1,8873
1789628990.475,299.0,98.0,18672.73046875,94.0,28.7,2.1,8873
1789628991.476,300.0,98.0,18672.73046875,94.0,28.72,2.1,8873
1789628992.477,299.0,98.0,18672.73046875,94.0,28.9,2.1,8873
1789628993.478,300.0,98.0,18672.73046875,94.0,28.91,2.1,8873
1789628994.479,299.0,98.0,18672.73046875,94.0,28.8,2.2,8873
1789628995.480,300.0,98.0,18672.73046875,94.0,28.61,2.2,8873
1789628996.481,300.0,98.0,18672.73046875,94.0,28.88,2.1,8873
1789628997.481,299.0,98.0,18672.73046875,94.0,28.67,2.1,8873
1789628998.483,300.0,98.0,18672.73046875,94.0,28.87,2.1,8873
1789628999.483,299.0,98.0,18672.73046875,94.0,28.68,2.2,8873
1789629000.484,300.0,98.0,18672.73046875,94.0,28.82,2.1,8873
1789629001.485,300.0,98.0,18672.73046875,94.0,28.75,2.2,8873
1789629002.486,299.0,98.0,18672.73046875,94.0,28.81,2.1,8873
1789629003.487,299.0,98.0,18672.73046875,94.0,28.92,2.1,8873
1789629004.488,299.0,98.0,18672.73046875,94.0,28.93,2.2,8873
1789629005.489,300.0,98.0,18672.73046875,94.0,28.9,2.1,8873
1789629006.489,299.0,98.0,18672.73046875,94.0,28.84,2.1,8873
1789629007.490,299.0,98.0,18672.73046875,94.0,28.72,2.1,8873
1789629008.490,299.0,98.0,18672.73046875,94.0,28.97,2.2,8873
1789629009.491,300.0,98.0,18672.73046875,95.0,28.83,2.1,8873
1789629010.492,300.0,98.0,18672.73046875,94.0,28.92,2.2,8873
1789629011.493,300.0,98.0,18672.73046875,94.0,28.69,2.1,8873
1789629012.494,300.0,98.0,18672.73046875,94.0,28.78,2.1,8873
1789629013.495,300.0,98.0,18672.73046875,95.0,28.76,2.2,8873
1789629014.496,300.0,98.0,18672.73046875,94.0,28.94,2.2,8873
1789629015.497,299.0,98.0,18672.73046875,94.0,28.88,2.1,8873
1789629016.498,300.0,98.0,18672.73046875,94.0,28.88,2.1,8873
1789629017.500,299.0,98.0,18672.73046875,94.0,28.88,2.1,8873
1789629018.500,300.0,98.0,18672.73046875,95.0,28.77,2.1,8873
1789629019.501,300.0,98.0,18672.73046875,95.0,28.55,2.0,8873
1789629020.502,299.0,98.0,18672.73046875,95.0,28.77,2.2,8873
1789629021.502,300.0,98.0,18672.73046875,94.0,28.68,2.1,8873
1789629022.504,299.0,98.0,18672.73046875,94.0,28.65,2.2,8872
1789629023.505,300.0,98.0,18672.73046875,94.0,28.64,2.2,8871
1789629024.506,299.0,98.0,18672.73046875,94.0,28.87,2.2,8869
1789629025.507,300.0,98.0,18672.73046875,94.0,29.07,2.1,8868
1789629026.508,300.0,98.0,18672.73046875,94.0,29.07,2.1,8868
1789629027.509,187.0,59.0,18672.73046875,83.0,29.87,3.1,9474
1789629028.510,286.0,96.0,18672.73046875,94.0,24.82,1.6,9474
1789629029.511,300.0,100.0,18672.73046875,99.0,22.9,1.3,9474
1789629030.513,299.0,100.0,18672.73046875,99.0,22.56,1.3,9474
1789629031.514,299.0,100.0,18672.73046875,99.0,22.62,1.4,9474
1789629032.515,300.0,100.0,18672.73046875,100.0,22.67,1.4,9474
1789629033.516,299.0,100.0,18672.73046875,99.0,22.57,1.4,9474
1789629034.517,300.0,100.0,18672.73046875,99.0,22.36,1.4,9474
1789629035.518,299.0,100.0,18672.73046875,99.0,22.84,1.5,9474
1789629036.519,300.0,100.0,18672.73046875,99.0,22.9,1.4,9474
1789629037.520,249.0,80.0,18672.73046875,95.0,22.3,1.4,9474
1789629038.521,21.0,0.0,18672.73046875,64.0,19.37,0.1,9474
1789629039.522,16.0,0.0,18672.73046875,61.0,16.74,0.0,9474
1789629040.524,15.0,0.0,18672.73046875,60.0,25.29,0.0,9474
1789629041.527,15.0,0.0,18672.73046875,58.0,20.24,0.0,9474
1789629042.528,15.0,0.0,18672.73046875,58.0,20.78,0.0,9474
1789629043.530,15.0,0.0,18672.73046875,57.0,20.51,0.1,9474
1789629044.532,15.0,0.0,18672.73046875,56.0,20.72,0.0,9474
1789629045.534,15.0,0.0,18672.73046875,55.0,21.1,0.0,9474
