ts,gpu_w,gpu_busy_pct,gpu_vram_mib,gpu_temp_c,cpu_pkg_w,cpu_util_pct,mem_used_mib
1789628286.269,152.33,96.0,4828.0,65.0,10.93,19.2,6503
1789628287.298,176.18,100.0,4828.0,71.0,13.22,27.5,6602
1789628288.325,198.79,100.0,4828.0,72.0,14.83,34.1,6611
1789628289.351,198.82,100.0,4828.0,72.0,14.17,30.6,6615
1789628290.377,199.07,100.0,4828.0,72.0,14.63,32.3,6598
1789628291.404,172.18,91.0,4828.0,70.0,12.54,22.3,7019
1789628292.430,196.46,95.0,4828.0,71.0,14.48,29.1,7002
1789628293.455,198.61,94.0,4828.0,71.0,14.27,29.6,7002
1789628294.484,199.15,96.0,4828.0,72.0,14.59,29.3,6999
1789628295.510,199.18,95.0,4828.0,72.0,14.55,29.0,7000
1789628296.536,199.43,95.0,4828.0,72.0,14.78,29.0,6985
1789628297.561,199.51,96.0,4828.0,72.0,14.75,29.1,7000
1789628298.588,199.55,96.0,4828.0,72.0,14.66,29.1,6991
1789628299.614,199.6,95.0,4828.0,72.0,14.39,29.1,6974
1789628300.641,199.07,95.0,4828.0,72.0,14.35,29.0,6961
1789628301.668,199.37,95.0,4828.0,72.0,14.53,28.8,6954
1789628302.694,199.25,96.0,4828.0,72.0,14.64,29.5,6935
1789628303.720,199.34,96.0,4828.0,72.0,14.48,29.3,6945
1789628304.746,143.35,0.0,4828.0,69.0,11.1,20.6,7020
1789628305.774,198.93,100.0,4828.0,72.0,14.72,32.3,7026
1789628306.800,198.81,100.0,4828.0,72.0,14.5,31.8,7011
1789628307.826,199.31,100.0,4828.0,72.0,14.65,32.4,7013
1789628308.852,198.4,100.0,4828.0,72.0,13.79,27.8,7046
1789628309.879,179.41,96.0,4828.0,68.0,14.5,29.8,7409
1789628310.905,184.09,95.0,4828.0,71.0,14.99,29.3,7417
1789628311.932,198.16,95.0,4828.0,72.0,14.87,29.2,7416
1789628312.957,199.27,96.0,4828.0,72.0,14.78,29.3,7413
1789628313.983,152.07,0.0,4828.0,65.0,11.14,18.8,7500
1789628315.007,181.13,100.0,4828.0,72.0,14.09,30.1,7514
1789628316.034,198.63,100.0,4828.0,72.0,14.42,31.7,7502
1789628317.060,198.86,100.0,4828.0,72.0,14.82,33.0,7512
1789628318.086,198.8,100.0,4828.0,72.0,14.48,31.2,7490
1789628319.112,175.91,96.0,4828.0,68.0,13.55,26.5,7917
1789628320.137,186.96,95.0,4828.0,71.0,14.78,29.0,7916
1789628321.163,199.22,95.0,4828.0,72.0,14.36,28.9,7932
1789628322.190,199.18,96.0,4828.0,72.0,14.53,29.2,7929
1789628323.217,199.43,96.0,4828.0,72.0,14.47,29.2,7941
1789628324.243,199.07,96.0,4828.0,72.0,14.7,29.2,7920
1789628325.269,199.27,96.0,4828.0,72.0,14.61,29.3,7910
1789628326.297,199.33,96.0,4828.0,72.0,14.99,29.4,7895
1789628327.323,199.22,95.0,4828.0,72.0,14.66,29.2,7876
1789628328.351,199.53,95.0,4828.0,72.0,14.47,29.3,7874
1789628329.377,199.39,93.0,4828.0,72.0,14.89,29.3,7869
1789628330.403,182.22,95.0,4828.0,67.0,13.25,28.1,7861
1789628331.428,83.2,0.0,4828.0,64.0,4.2,0.3,7862
1789628332.466,59.91,0.0,4828.0,62.0,3.86,0.4,7859
1789628333.499,53.72,0.0,4828.0,61.0,3.88,0.2,7853
1789628334.538,47.68,0.0,4828.0,60.0,3.93,0.3,7855
1789628335.575,47.43,0.0,4828.0,60.0,3.91,0.5,7850
1789628336.611,47.22,0.0,4828.0,59.0,3.88,0.3,7842
1789628337.643,46.99,0.0,4828.0,59.0,3.87,0.4,7837
1789628338.679,46.82,0.0,4828.0,58.0,3.77,0.4,7836
1789628339.717,46.72,0.0,4828.0,58.0,3.88,0.2,7841
1789628340.754,55.16,0.0,4828.0,59.0,5.61,5.3,7954
1789628341.780,195.75,95.0,4828.0,66.0,14.91,29.3,7944
1789628342.806,198.54,95.0,4828.0,67.0,14.37,29.3,7941
1789628343.832,198.71,95.0,4828.0,68.0,14.46,29.5,7941
1789628344.857,199.35,95.0,4828.0,68.0,14.2,29.1,7939
1789628345.884,199.21,93.0,4828.0,68.0,14.6,29.5,7948
1789628346.909,198.92,95.0,4828.0,69.0,14.35,29.1,7932
1789628347.938,199.21,93.0,4828.0,69.0,14.43,29.4,7935
1789628348.966,137.9,20.0,4828.0,62.0,10.31,17.2,7771
1789628349.992,194.89,100.0,4828.0,69.0,14.04,30.1,7768
1789628351.018,199.24,100.0,4828.0,70.0,14.99,34.3,7758
1789628352.044,199.29,100.0,4828.0,70.0,14.15,30.4,7760
1789628353.070,199.32,100.0,4828.0,70.0,14.06,29.3,7759
1789628354.096,199.06,96.0,4828.0,70.0,14.66,29.2,7773
1789628355.122,198.9,96.0,4828.0,70.0,14.32,29.1,7769
1789628356.150,199.34,96.0,4828.0,70.0,14.57,29.2,7777
1789628357.175,199.54,96.0,4828.0,71.0,14.31,29.5,7772
1789628358.202,199.47,96.0,4828.0,71.0,14.51,29.0,7756
1789628359.228,199.41,96.0,4828.0,71.0,14.35,29.0,7752
1789628360.255,199.34,96.0,4828.0,71.0,14.35,29.0,7752
1789628361.284,199.1,96.0,4828.0,71.0,14.43,29.2,7760
1789628362.312,199.43,96.0,4828.0,71.0,14.62,29.1,7757
1789628363.338,199.45,96.0,4828.0,71.0,14.31,29.2,7759
1789628364.364,199.46,96.0,4828.0,71.0,14.34,29.2,7758
1789628365.391,199.41,96.0,4828.0,71.0,14.54,29.4,7765
1789628366.419,199.37,95.0,4828.0,71.0,14.53,29.4,7780
1789628367.448,199.76,96.0,4828.0,72.0,14.62,29.4,7773
1789628368.474,199.62,96.0,4828.0,72.0,14.47,29.2,7769
1789628369.502,199.51,96.0,4828.0,72.0,14.48,29.6,7771
1789628370.532,199.23,96.0,4828.0,72.0,14.57,29.5,7763
1789628371.560,199.3,96.0,4828.0,72.0,14.55,29.6,7764
1789628372.588,199.34,96.0,4828.0,72.0,14.23,29.3,7771
1789628373.614,199.15,96.0,4828.0,72.0,14.85,29.6,7772
1789628374.642,199.4,96.0,4828.0,72.0,14.66,29.2,7760
1789628375.668,199.09,95.0,4828.0,72.0,14.63,29.4,7762
1789628376.694,199.77,96.0,4828.0,72.0,14.88,29.3,7760
1789628377.723,199.19,95.0,4828.0,72.0,14.91,29.2,7756
1789628378.750,199.49,95.0,4828.0,72.0,14.96,29.6,7754
1789628379.776,199.51,96.0,4828.0,72.0,14.75,29.3,7768
1789628380.801,199.47,96.0,4828.0,72.0,14.18,29.5,7779
1789628381.829,199.39,93.0,4828.0,72.0,14.76,29.6,7776
1789628382.856,199.5,95.0,4828.0,72.0,14.92,29.4,7777
1789628383.884,199.38,96.0,4828.0,72.0,14.77,29.3,7778
1789628384.913,199.44,96.0,4828.0,72.0,14.64,29.4,7758
1789628385.940,199.35,96.0,4828.0,72.0,14.92,29.3,7768
1789628386.965,199.52,96.0,4828.0,72.0,14.69,29.2,7760
1789628387.991,199.6,96.0,4828.0,72.0,14.73,29.4,7761
1789628389.017,199.38,97.0,4828.0,72.0,14.88,29.6,7761
1789628390.043,199.19,96.0,4828.0,72.0,14.87,29.5,7760
1789628391.069,199.25,96.0,4828.0,72.0,14.83,29.4,7775
1789628392.096,199.31,96.0,4828.0,72.0,14.8,29.0,7773
1789628393.122,199.43,96.0,4828.0,72.0,14.63,29.5,7771
1789628394.149,199.84,96.0,4828.0,73.0,14.7,29.0,7770
1789628395.174,199.6,96.0,4828.0,72.0,14.52,29.2,7769
1789628396.203,199.33,93.0,4828.0,72.0,14.9,29.5,7784
1789628397.230,199.78,97.0,4828.0,73.0,14.82,29.5,7777
1789628398.257,199.49,97.0,4828.0,72.0,14.96,29.4,7774
1789628399.283,199.35,96.0,4828.0,72.0,14.8,29.2,7773
1789628400.309,199.61,96.0,4828.0,72.0,14.85,29.9,7761
1789628401.337,199.22,96.0,4828.0,72.0,20.31,41.2,7789
1789628402.363,199.42,94.0,4828.0,72.0,18.93,38.3,7808
1789628403.390,199.38,95.0,4828.0,72.0,17.2,34.4,7833
1789628404.417,199.58,96.0,4828.0,72.0,15.66,30.7,7832
1789628405.443,199.29,96.0,4828.0,72.0,14.73,29.4,7847
1789628406.469,199.36,96.0,4828.0,72.0,14.75,29.3,7842
1789628407.498,199.23,96.0,4828.0,72.0,15.21,31.3,7842
1789628408.528,199.42,97.0,4828.0,72.0,14.86,29.7,7819
1789628409.555,199.47,96.0,4828.0,72.0,14.83,29.5,7816
1789628410.581,199.46,97.0,4828.0,72.0,14.15,29.6,7819
1789628411.610,199.53,96.0,4828.0,72.0,14.62,29.7,7803
1789628412.636,199.49,96.0,4828.0,72.0,14.77,29.3,7800
1789628413.663,199.08,96.0,4828.0,72.0,14.5,29.4,7794
1789628414.692,199.25,96.0,4828.0,72.0,14.49,29.7,7788
1789628415.719,199.47,96.0,4828.0,72.0,14.08,29.4,7795
1789628416.749,199.53,95.0,4828.0,72.0,14.82,30.0,7803
1789628417.778,199.61,96.0,4828.0,72.0,14.72,29.7,7805
1789628418.804,199.41,96.0,4828.0,72.0,14.61,29.7,7805
1789628419.833,199.49,96.0,4828.0,72.0,14.82,29.6,7787
1789628420.861,199.57,97.0,4828.0,72.0,14.71,29.5,7779
1789628421.888,199.51,96.0,4828.0,72.0,14.94,29.5,7783
1789628422.917,199.52,96.0,4828.0,72.0,14.77,29.6,7780
1789628423.945,199.52,95.0,4828.0,72.0,15.08,29.7,7787
1789628424.970,199.31,96.0,4828.0,72.0,14.65,29.5,7786
1789628425.999,199.5,96.0,4828.0,73.0,14.63,30.0,7781
1789628427.027,199.42,96.0,4828.0,72.0,14.34,29.5,7782
1789628428.053,199.42,96.0,4828.0,72.0,14.6,29.6,7778
1789628429.080,199.48,96.0,4828.0,72.0,14.49,29.6,7784
1789628430.109,199.41,96.0,4828.0,72.0,14.74,29.4,7784
1789628431.137,199.56,96.0,4828.0,72.0,14.9,29.8,7785
1789628432.163,199.45,96.0,4828.0,72.0,14.78,29.6,7787
1789628433.191,199.55,96.0,4828.0,73.0,14.71,29.5,7786
1789628434.219,199.5,96.0,4828.0,72.0,14.87,29.8,7777
1789628435.246,199.39,95.0,4828.0,72.0,14.71,29.7,7777
1789628436.275,199.53,96.0,4828.0,72.0,14.74,29.8,7793
1789628437.301,199.5,95.0,4828.0,72.0,14.8,29.5,7809
1789628438.327,199.35,96.0,4828.0,73.0,14.24,29.6,7807
1789628439.354,199.2,95.0,4828.0,72.0,14.38,29.8,7807
1789628440.379,199.47,96.0,4828.0,72.0,14.18,29.6,7814
1789628441.406,199.63,97.0,4828.0,72.0,14.52,29.7,7804
1789628442.433,199.27,96.0,4828.0,72.0,15.0,29.5,7798
1789628443.459,199.49,96.0,4828.0,72.0,14.86,30.0,7806
1789628444.486,199.41,97.0,4828.0,72.0,14.94,29.7,7798
1789628445.512,199.45,96.0,4828.0,72.0,15.23,29.6,7788
1789628446.538,199.68,97.0,4828.0,72.0,15.26,29.7,7773
1789628447.565,199.62,96.0,4828.0,72.0,15.32,29.8,7783
1789628448.591,199.65,96.0,4828.0,72.0,15.23,29.6,7779
1789628449.617,199.55,95.0,4828.0,72.0,14.62,29.7,7777
1789628450.643,199.67,95.0,4828.0,72.0,15.19,29.8,7775
1789628451.669,199.59,95.0,4828.0,72.0,15.06,29.7,7767
1789628452.695,199.34,95.0,4828.0,72.0,15.19,29.8,7772
1789628453.723,199.07,96.0,4828.0,72.0,15.32,29.6,7773
1789628454.750,199.35,96.0,4828.0,72.0,15.15,29.7,7789
1789628455.776,199.54,96.0,4828.0,72.0,14.88,29.7,7789
1789628456.802,199.62,96.0,4828.0,72.0,14.9,29.8,7770
1789628457.829,199.42,95.0,4828.0,72.0,15.33,29.8,7771
1789628458.856,199.53,96.0,4828.0,72.0,15.38,29.7,7774
1789628459.883,199.41,95.0,4828.0,72.0,15.22,29.6,7770
1789628460.911,128.66,22.0,4828.0,65.0,10.01,17.8,7778
1789628461.943,79.17,0.0,4828.0,64.0,3.78,0.2,7794
1789628462.980,60.28,0.0,4828.0,62.0,4.09,0.5,7778
1789628464.018,54.06,0.0,4828.0,61.0,3.88,0.3,7794
1789628465.057,47.9,0.0,4828.0,61.0,3.88,0.4,7789
1789628466.091,47.58,0.0,4828.0,60.0,3.75,0.2,7789
1789628467.129,47.38,0.0,4828.0,59.0,3.96,0.4,7771
1789628468.165,47.22,0.0,4828.0,59.0,4.07,0.2,7787
1789628469.202,47.08,0.0,4828.0,59.0,3.61,0.5,7774
1789628470.241,46.94,0.0,4828.0,58.0,4.08,0.4,7782
